Date,STILag0,STILag1,SnP500,DowJones,UKFTSE,HSI,KLSE,CrudeOilSGD,SGMSCIFutures,US-SGD,EUR-SGD,GBP-SGD,JPY-SGD,USEFFR,SORA,Up1Down0
6/12/2013,3114.17,3124.38,1805.09,16020.2,6552,23743.09961,1826.95,122.1357,357.1,1.2495,1.7127,2.0465,0.0121,0.09,0.0384,0
9/12/2013,3113.64,3114.17,1808.37,16025.53,6559.5,23811.16992,1841.87,121.6375,357.7,1.2491,1.714,2.0417,0.0121,0.09,0.0314,0
10/12/2013,3081.72,3113.64,1802.62,15973.13,6523.3,23744.18945,1843.85,123.3097,353.6,1.2489,1.716,2.0513,0.0121,0.09,0.0254,0
11/12/2013,3060.74,3081.72,1782.22,15843.53,6507.7,23338.24023,1842.82,121.9095,350.9,1.2517,1.7185,2.0546,0.0122,0.08,0.0433,0
12/12/2013,3059.04,3060.74,1775.5,15739.43,6445.3,23218.11914,1833.87,122.4194,351.5,1.2559,1.7253,2.0494,0.0121,0.09,0.018,0
13/12/2013,3066.02,3059.04,1775.32,15755.36,6440,23245.96094,1840.35,121.1206,352.3,1.2552,1.7275,2.0526,0.0122,0.08,0.0331,1
16/12/2013,3053.77,3066.02,1786.54,15884.57,6522.2,23114.66016,1837.88,122.4819,351.3,1.2552,1.7242,2.0458,0.0122,0.09,0.0326,0
17/12/2013,3067.57,3053.77,1781,15875.26,6486.2,23069.23047,1850.9,122.6476,351.3,1.2572,1.7274,2.0461,0.0123,0.09,0.0371,1
18/12/2013,3061.78,3067.57,1810.65,16167.97,6492.1,23143.82031,1847.5,123.4755,351.1,1.2614,1.731,2.0457,0.0121,0.09,0.0511,0
19/12/2013,3070.23,3061.78,1809.6,16179.08,6584.7,22888.75,1846.18,125.0947,352.4,1.2663,1.7257,2.0671,0.0121,0.09,0.0497,1
20/12/2013,3094.48,3070.23,1818.32,16221.14,6606.6,22812.17969,1838.03,125.558,355.6,1.2662,1.7281,2.0712,0.0122,0.09,0.0784,1
23/12/2013,3116.22,3094.48,1827.99,16294.61,6678.6,22921.56055,1832.86,124.9931,358.8,1.2672,1.7316,2.0674,0.0122,0.09,0.0965,1
27/12/2013,3149.76,3134.36,1841.4,16478.41,6750.9,23243.24023,1861.06,127.0141,363.2,1.2689,1.7378,2.083,0.0121,0.08,0.0311,1
30/12/2013,3153.29,3149.76,1841.07,16504.29,6731.3,23244.86914,1872.52,125.9142,362,1.2676,1.7455,2.0919,0.0121,0.08,0.0217,1
2/1/2014,3174.65,3167.43,1831.98,16441.35,6717.9,23340.05078,1852.95,120.9126,364.1,1.2673,1.7398,2.095,0.0121,0.08,0.0446,1
3/1/2014,3131.47,3174.65,1831.37,16469.99,6730.7,22817.2793,1834.74,119.4024,359,1.2671,1.7311,2.0834,0.0121,0.08,0.0259,0
6/1/2014,3123.82,3131.47,1826.77,16425.1,6730.7,22684.15039,1829.18,118.7424,358.7,1.2679,1.7217,2.078,0.0122,0.08,0.037,0
7/1/2014,3120.88,3123.82,1837.88,16530.94,6755.5,22712.7793,1825.11,119.4815,357.1,1.2712,1.7273,2.0802,0.0121,0.07,0.0358,0
8/1/2014,3150.65,3120.88,1837.49,16462.74,6721.8,22996.58984,1831.3,117.8349,361,1.2735,1.7312,2.085,0.0121,0.07,0.039,1
9/1/2014,3145.41,3150.65,1838.13,16444.76,6691.3,22787.33008,1828.21,117.2985,360.2,1.2707,1.7277,2.0936,0.0121,0.07,0.029,0
10/1/2014,3143.87,3145.41,1842.37,16437.05,6739.9,22846.25,1826.61,117.3263,359.2,1.2639,1.7288,2.0935,0.0121,0.07,0.0399,0
13/1/2014,3135.49,3143.87,1819.2,16257.94,6757.2,22888.75977,1834.97,115.9706,358,1.2648,1.727,2.0835,0.0123,0.07,0.0541,0
15/1/2014,3143.25,3123.75,1848.38,16481.94,6819.9,22902,1824.03,120.304,357.3,1.2732,1.734,2.0846,0.0122,0.07,0.0381,1
16/1/2014,3140.44,3143.25,1845.89,16417.01,6815.4,22986.41016,1813.01,119.8426,357,1.2714,1.731,2.0825,0.0122,0.07,0.0356,0
21/1/2014,3133.76,3128.79,1843.8,16414.44,6834.3,23033.11914,1815.34,121.6842,355.3,1.2785,1.7288,2.0964,0.0123,0.07,0.0468,0
22/1/2014,3133.74,3133.76,1844.86,16373.34,6826.3,23082.25,1814.1,123.6225,355.7,1.2789,1.7331,2.106,0.0122,0.07,0.0509,0
23/1/2014,3100.24,3133.74,1828.46,16197.35,6773.3,22733.90039,1808.31,124.3836,351.6,1.2784,1.7323,2.1187,0.0124,0.07,0.0479,0
24/1/2014,3075.99,3100.24,1790.29,15879.11,6663.7,22450.06055,1802.57,123.8572,349.1,1.2786,1.7508,2.1273,0.0125,0.07,0.0557,0
27/1/2014,3042.43,3075.99,1781.56,15837.88,6550.7,21976.09961,1778.88,122.1749,345.5,1.2766,1.75,2.1085,0.0124,0.07,0.0521,0
28/1/2014,3062.41,3042.43,1792.5,15928.56,6572.3,21960.64063,1781.25,123.7137,348.4,1.2753,1.7449,2.115,0.0123,0.07,0.061,1
29/1/2014,3047.93,3062.41,1774.2,15738.79,6544.3,22141.60938,1789.23,124.617,348.8,1.2772,1.7388,2.1099,0.0125,0.07,0.0577,0
30/1/2014,3027.22,3047.93,1794.19,15848.61,6538.5,22035.41992,1804.03,125.0047,344.4,1.2752,1.7427,2.1128,0.0124,0.07,0.0467,0
4/2/2014,2965.8,2990.95,1755.2,15445.24,6449.3,21397.76953,1778.83,124.0073,337.7,1.2689,1.7241,2.0794,0.0125,0.07,0.0169,0
5/2/2014,2960.09,2965.8,1751.64,15440.23,6457.9,21269.38086,1785.88,123.5995,337.2,1.268,1.7139,2.0706,0.0125,0.07,0.0237,0
6/2/2014,2988.27,2960.09,1773.43,15628.53,6558.3,21423.13086,1797.9,124.1973,339.9,1.2685,1.7156,2.0693,0.0124,0.07,0.0124,1
7/2/2014,3013.14,2988.27,1797.02,15794.08,6571.7,21636.84961,1808.59,126.9312,342.9,1.2682,1.7235,2.0695,0.0124,0.06,0.0376,1
10/2/2014,3017.2,3013.14,1799.84,15801.79,6591.6,21579.25977,1816.14,127.0313,343.2,1.2708,1.7267,2.0808,0.0124,0.07,0.0347,1
11/2/2014,3029.1,3017.2,1819.75,15994.77,6672.7,21962.98047,1824.17,127.2972,345.5,1.2674,1.7332,2.0839,0.0124,0.06,0.0288,1
12/2/2014,3035.45,3029.1,1819.26,15963.94,6675,22285.78906,1825.64,126.9448,345.9,1.266,1.728,2.084,0.0124,0.07,0.0284,1
13/2/2014,3039.9,3035.45,1829.83,16027.59,6659.4,22165.5293,1817.15,126.7683,345.8,1.2651,1.7195,2.1014,0.0124,0.06,0.0364,1
14/2/2014,3038.71,3039.9,1838.63,16154.39,6663.6,22298.41016,1819.37,126.3662,346.4,1.2593,1.7298,2.1066,0.0124,0.06,0.0422,0
18/2/2014,3070.78,3069.28,1840.76,16130.4,6796.4,22587.7207,1825.24,129.2661,350.2,1.2611,1.7253,2.1051,0.0123,0.07,0.0518,1
19/2/2014,3088.79,3070.78,1828.75,16040.56,6796.7,22664.51953,1829.45,129.9906,351.2,1.2633,1.7359,2.1046,0.0124,0.07,0.0576,1
20/2/2014,3086.64,3088.79,1839.78,16133.23,6813,22394.08008,1827.81,129.9421,352,1.2638,1.7348,2.107,0.0124,0.07,0.0325,0
21/2/2014,3099.93,3086.64,1836.25,16103.3,6838.1,22568.24023,1830.74,129.7936,352.9,1.267,1.7345,2.1062,0.0124,0.07,0.03,1
24/2/2014,3105.84,3099.93,1847.61,16207.14,6865.9,22388.56055,1828.68,129.5994,354.2,1.2627,1.7408,2.1073,0.0123,0.07,0.0242,1
25/2/2014,3103.62,3105.84,1845.12,16179.66,6830.5,22317.19922,1833.75,128.9547,354.6,1.2638,1.734,2.103,0.0124,0.07,0.0214,0
26/2/2014,3088.25,3103.62,1845.16,16198.41,6799.2,22437.43945,1822.55,129.5993,352,1.2665,1.7376,2.1081,0.0124,0.07,0.0343,0
27/2/2014,3096.74,3088.25,1854.29,16272.65,6810.3,22828.17969,1831.66,128.9358,354.1,1.2642,1.7321,2.1101,0.0124,0.07,0.0874,1
28/2/2014,3110.78,3096.74,1859.45,16321.71,6809.7,22836.96094,1835.66,130.1271,352.4,1.2677,1.7329,2.1102,0.0125,0.06,0.1482,1
3/3/2014,3087.47,3110.78,1845.73,16168.03,6708.4,22500.66992,1824.69,132.9457,350.1,1.2709,1.7483,2.1231,0.0125,0.07,0.0869,0
4/3/2014,3104.71,3087.47,1873.91,16395.88,6823.8,22657.63086,1826.46,131.1278,351.2,1.2694,1.7443,2.1165,0.0124,0.07,0.0709,1
5/3/2014,3116.64,3104.71,1873.81,16360.18,6775.4,22579.7793,1829.11,128.192,351.2,1.2702,1.7435,2.1148,0.0124,0.08,0.0667,1
6/3/2014,3129.17,3116.64,1877.03,16421.89,6788.5,22702.9707,1838.69,128.6013,353.6,1.2632,1.7427,2.121,0.0123,0.08,0.0437,1
7/3/2014,3136.26,3129.17,1878.04,16452.72,6712.7,22660.49023,1832.26,130.2391,354,1.2686,1.7509,2.1142,0.0123,0.08,0.0434,1
10/3/2014,3126.63,3136.26,1877.17,16418.68,6689.5,22264.92969,1822.06,127.9875,352.4,1.2688,1.7597,2.1212,0.0123,0.08,0.0483,0
11/3/2014,3129.4,3126.63,1867.63,16351.25,6685.5,22269.60938,1828.55,126.0928,351.8,1.2676,1.7594,2.1094,0.0123,0.08,0.0841,1
12/3/2014,3097.43,3129.4,1868.2,16340.08,6620.9,21901.94922,1818.6,124.3174,348.8,1.2667,1.7566,2.1063,0.0123,0.08,0.0785,0
13/3/2014,3081.39,3097.43,1846.34,16108.89,6553.8,21756.08008,1818.86,124.3479,347.8,1.2667,1.7614,2.1056,0.0124,0.08,0.0826,0
14/3/2014,3073.72,3081.39,1841.13,16065.67,6527.9,21539.49023,1805.12,125.2913,345.7,1.2656,1.756,2.1053,0.0125,0.08,0.0475,0
17/3/2014,3092.14,3073.72,1858.83,16247.22,6568.4,21473.94922,1815.16,123.3177,348.3,1.2641,1.7599,2.1056,0.0124,0.08,0.053,1
18/3/2014,3093.84,3092.14,1872.25,16336.19,6605.3,21583.5,1820.7,124.4716,347.6,1.2634,1.7605,2.1035,0.0125,0.08,0.0702,1
19/3/2014,3080.75,3093.84,1860.77,16222.17,6573.1,21568.68945,1817.44,126.2948,347.5,1.2739,1.7601,2.0969,0.0124,0.08,0.0671,0
20/3/2014,3057.2,3080.75,1872.01,16331.05,6542.4,21182.16016,1818.17,126.0434,343.6,1.2776,1.7595,2.1051,0.0125,0.08,0.0462,0
21/3/2014,3073.39,3057.2,1866.52,16302.77,6557.2,21436.69922,1820.48,126.9447,349.3,1.2744,1.7599,2.1082,0.0125,0.08,0.0534,1
24/3/2014,3111.83,3073.39,1857.44,16276.69,6520.4,21846.44922,1833.85,126.2747,352.3,1.2711,1.757,2.1001,0.0124,0.09,0.0629,1
25/3/2014,3104.17,3111.83,1865.62,16367.88,6604.9,21732.32031,1837.17,125.8866,351.6,1.2681,1.7583,2.0963,0.0124,0.09,0.0799,0
26/3/2014,3143.32,3104.17,1852.56,16268.99,6605.3,21887.75,1839.14,126.9417,356.8,1.2677,1.7519,2.0957,0.0124,0.08,0.0806,1
27/3/2014,3162.46,3143.32,1849.04,16264.23,6588.3,21834.44922,1846.87,128.0793,357.2,1.2643,1.746,2.0998,0.0124,0.08,0.0943,1
28/3/2014,3172.17,3162.46,1857.62,16323.06,6615.6,22065.5293,1850.73,127.867,358.3,1.2584,1.7359,2.098,0.0122,0.08,0.1915,1
31/3/2014,3188.62,3172.17,1872.34,16457.66,6598.4,22151.06055,1849.21,127.5137,357.4,1.2576,1.7321,2.0965,0.0122,0.06,0.2129,1
1/4/2014,3198.52,3188.62,1885.52,16532.61,6652.6,22448.53906,1847.76,125.4636,357,1.2593,1.7331,2.0966,0.0122,0.08,0.0756,1
2/4/2014,3192.78,3198.52,1890.9,16573,6659,22523.93945,1852,125.3237,357.5,1.2625,1.7371,2.0944,0.0122,0.09,0.0679,0
3/4/2014,3220.06,3192.78,1888.77,16572.55,6649.1,22565.08008,1855.63,126.8306,361.7,1.2633,1.7368,2.0976,0.0122,0.08,0.04,1
4/4/2014,3212.72,3220.06,1865.09,16412.71,6695.6,22510.08008,1856.61,127.2596,360.2,1.2588,1.7325,2.0956,0.0122,0.08,0.043,0
7/4/2014,3193.59,3212.72,1845.04,16245.87,6622.8,22377.15039,1862.9,126.8978,357.6,1.2592,1.725,2.087,0.0122,0.09,0.0319,0
8/4/2014,3204.09,3193.59,1851.96,16256.14,6590.7,22596.9707,1852.31,128.0804,359.4,1.2512,1.7306,2.0917,0.0123,0.08,0.0325,1
9/4/2014,3209.92,3204.09,1872.18,16437.18,6635.6,22843.16992,1855.75,128.8985,359.6,1.2467,1.7262,2.096,0.0122,0.08,0.0225,1
10/4/2014,3203.58,3209.92,1833.08,16170.22,6642,23186.96094,1859.52,129.1424,361,1.2501,1.7267,2.094,0.0123,0.08,0.037,0
11/4/2014,3198.22,3203.58,1815.69,16026.75,6561.7,23003.64063,1852.66,129.079,358.5,1.2486,1.7352,2.0965,0.0123,0.09,0.0541,0
14/4/2014,3214.83,3198.22,1830.61,16173.24,6583.8,23038.80078,1851.53,129.7703,360.7,1.2531,1.7284,2.0883,0.0123,0.09,0.038,1
15/4/2014,3246.32,3214.83,1842.98,16262.56,6541.6,22671.25977,1853.88,130.1586,365,1.2525,1.7311,2.0957,0.0123,0.1,0.0539,1
16/4/2014,3253.2,3246.32,1862.31,16424.85,6584.2,22696.00977,1845.37,129.9151,365.9,1.2507,1.7303,2.0953,0.0122,0.09,0.0693,1
17/4/2014,3253.8,3253.2,1864.85,16408.54,6625.3,22760.24023,1850.54,129.9288,366.4,1.2525,1.7277,2.0999,0.0122,0.09,0.0686,1
22/4/2014,3277.53,3255.83,1879.55,16514.37,6681.8,22730.67969,1866.42,128.0652,368.8,1.2559,1.7275,2.1032,0.0122,0.1,0.0735,1
23/4/2014,3258.01,3277.53,1875.39,16501.65,6674.7,22509.64063,1867.35,127.4742,366.7,1.2563,1.7338,2.1124,0.0122,0.1,0.0888,0
24/4/2014,3283.93,3258.01,1878.61,16501.65,6703,22562.80078,1865.28,128.1463,369.7,1.2581,1.7343,2.1067,0.0123,0.1,0.0958,1
25/4/2014,3267.57,3283.93,1863.4,16361.46,6685.7,22223.5293,1860.98,126.5076,367.4,1.2566,1.739,2.1133,0.0123,0.09,0.0601,0
28/4/2014,3242.71,3267.57,1869.43,16448.74,6700.2,22132.5293,1855.74,126.6956,365.8,1.257,1.7381,2.1106,0.0123,0.09,0.0858,0
29/4/2014,3237.74,3242.71,1878.33,16535.37,6769.9,22453.89063,1859.34,126.496,365.7,1.2559,1.7402,2.1117,0.0122,0.1,0.0863,0
30/4/2014,3264.71,3237.74,1883.95,16580.84,6780,22133.9707,1871.52,125.0625,368.4,1.2537,1.7337,2.1118,0.0123,0.09,0.1691,1
2/5/2014,3252.55,3264.71,1881.14,16512.89,6822.4,22260.66992,1869.08,125.2212,368.4,1.2531,1.7378,2.1166,0.0123,0.09,0.1091,0
7/5/2014,3236.43,3245.56,1878.21,16518.54,6796.4,21746.25977,1860.43,126.0682,365.7,1.2491,1.7366,2.1165,0.0123,0.08,0.0762,0
8/5/2014,3247.69,3236.43,1875.63,16550.97,6839.3,21837.11914,1862.84,125.0663,368.2,1.2475,1.7381,2.1184,0.0123,0.08,0.0893,1
9/5/2014,3252.13,3247.69,1878.48,16583.34,6814.6,21862.99023,1866.72,124.9461,368.7,1.2487,1.7261,2.1115,0.0123,0.08,0.0734,1
12/5/2014,3222.43,3252.13,1896.65,16695.47,6851.8,22261.60938,1866.08,125.749,366.7,1.2509,1.719,2.1058,0.0122,0.08,0.1105,0
14/5/2014,3259.09,3222.43,1888.53,16613.97,6878.5,22582.76953,1879.2,127.5221,371,1.2502,1.7157,2.1065,0.0123,0.08,0.1111,1
15/5/2014,3272.49,3259.09,1870.85,16446.81,6840.9,22730.85938,1879.83,127.2211,372.1,1.2524,1.7146,2.0959,0.0123,0.09,0.0603,1
16/5/2014,3262.59,3272.49,1877.86,16491.31,6855.8,22712.91016,1883.34,127.2317,370.5,1.2511,1.7174,2.1023,0.0123,0.09,0.0572,0
19/5/2014,3262.43,3262.59,1885.08,16511.86,6844.6,22704.5,1887.07,127.6007,371.4,1.2503,1.7128,2.103,0.0123,0.09,0.0526,0
20/5/2014,3265.47,3262.43,1872.83,16374.31,6802,22834.67969,1881.16,128.9258,371.6,1.2527,1.7147,2.1026,0.0124,0.09,0.0483,1
21/5/2014,3261.78,3265.47,1888.03,16533.06,6821,22836.51953,1877.03,129.8505,371.5,1.251,1.7167,2.1092,0.0123,0.09,0.0705,0
22/5/2014,3265.66,3261.78,1892.49,16543.08,6820.6,22953.75977,1875.12,129.7516,372.1,1.2512,1.712,2.1143,0.0123,0.09,0.1016,1
23/5/2014,3278.02,3265.66,1900.53,16606.27,6815.8,22965.85938,1869.22,130.7928,373.4,1.2532,1.7089,2.1109,0.0123,0.09,0.0606,1
27/5/2014,3274.06,3282.88,1911.91,16675.5,6844.9,22944.30078,1867.57,130.7456,372.3,1.2567,1.7102,2.1099,0.0123,0.09,0.0674,0
28/5/2014,3271.84,3274.06,1909.78,16633.18,6851.2,23080.0293,1871.66,129.3388,372.3,1.2561,1.7122,2.1113,0.0123,0.09,0.1205,0
29/5/2014,3300.71,3271.84,1920.03,16698.74,6871.3,23010.14063,1876.62,129.8178,375.7,1.2546,1.7064,2.0984,0.0123,0.09,0.1147,1
30/5/2014,3295.85,3300.71,1923.57,16717.17,6844.5,23081.65039,1873.38,129.0366,373.9,1.2539,1.7055,2.0966,0.0123,0.08,0.155,0
3/6/2014,3296.67,3302.24,1924.24,16722.34,6836.3,23291.03906,1872.55,129.2758,373.9,1.2567,1.7087,2.1041,0.0123,0.1,0.0578,1
4/6/2014,3280.17,3296.67,1927.88,16737.53,6818.6,23151.71094,1865.2,128.5899,372.4,1.2579,1.7115,2.1031,0.0122,0.09,0.0246,0
5/6/2014,3279.64,3280.17,1940.46,16836.11,6813.5,23109.66016,1869,128.3332,373.3,1.2524,1.7106,2.1048,0.0122,0.09,0.0182,0
6/6/2014,3299.43,3279.64,1949.44,16924.28,6858.2,22951,1862.7,128.662,375.9,1.2516,1.7114,2.1056,0.0122,0.09,0.0312,1
9/6/2014,3305.2,3299.43,1951.27,16943.1,6875,23117.4707,1863.69,130.6782,377,1.2498,1.7068,2.1021,0.0122,0.09,0.0365,1
10/6/2014,3293.82,3305.2,1950.79,16945.92,6873.6,23315.74023,1876.61,130.3697,375.3,1.2497,1.6991,2.1006,0.0122,0.09,0.0267,0
11/6/2014,3290.04,3293.82,1943.89,16843.88,6838.9,23257.28906,1878.38,130.6413,374.1,1.2505,1.6917,2.0929,0.0123,0.09,0.0305,0
12/6/2014,3293.01,3290.04,1930.11,16734.19,6843.1,23175.01953,1873.87,133.4642,374.4,1.2484,1.6919,2.0986,0.0123,0.09,0.0415,1
13/6/2014,3293.25,3293.01,1936.16,16775.74,6777.9,23319.16992,1876.74,133.6033,373.8,1.2509,1.6909,2.1155,0.0123,0.1,0.0338,1
16/6/2014,3290.26,3293.25,1937.78,16781.01,6754.6,23300.66992,1871.58,133.446,373.8,1.2507,1.6927,2.1231,0.0123,0.1,0.0385,0
17/6/2014,3274.44,3290.26,1941.99,16808.49,6766.8,23203.58984,1874.6,132.8783,372.4,1.2534,1.6974,2.1226,0.0123,0.1,0.0373,0
18/6/2014,3276.8,3274.44,1956.98,16906.62,6778.6,23181.7207,1876.58,132.2544,372.8,1.2487,1.6976,2.1251,0.0122,0.1,0.049,1
19/6/2014,3269.02,3276.8,1959.48,16921.46,6808.1,23167.73047,1881.48,132.5849,371.2,1.2498,1.6969,2.1221,0.0123,0.1,0.0643,0
20/6/2014,3258.8,3269.02,1962.87,16947.08,6825.2,23194.06055,1885.72,133.1892,370,1.2489,1.7,2.1284,0.0122,0.1,0.1109,0
23/6/2014,3257.4,3258.8,1962.61,16937.26,6800.6,22804.81055,1883.96,132.3963,370,1.2487,1.698,2.1266,0.0123,0.1,0.1051,0
24/6/2014,3262.03,3257.4,1949.98,16818.13,6787.1,22880.64063,1892.33,133.6307,371.2,1.2493,1.6974,2.1249,0.0123,0.1,0.1101,1
25/6/2014,3261.54,3262.03,1959.53,16867.51,6733.6,22866.69922,1889.55,133.386,370.7,1.2499,1.6994,2.1213,0.0123,0.1,0.1627,0
26/6/2014,3278.57,3261.54,1957.22,16846.13,6735.1,23197.83008,1889.97,132.0099,372.6,1.249,1.7021,2.1211,0.0123,0.1,0.0939,1
27/6/2014,3271.05,3278.57,1960.96,16851.84,6757.8,23221.51953,1880.93,132.1651,372.1,1.2497,1.7011,2.1276,0.0123,0.1,0.0742,0
30/6/2014,3255.67,3271.05,1960.23,16826.6,6743.9,23190.7207,1882.71,131.5528,370.5,1.2467,1.7047,2.1284,0.0123,0.09,0.0692,0
2/7/2014,3263.91,3242.64,1974.62,16976.24,6816.4,23549.61914,1886.84,129.9535,370.1,1.2476,1.7035,2.1351,0.0123,0.1,0.0448,1
3/7/2014,3273.15,3263.91,1985.44,17068.26,6865.2,23531.43945,1888.69,129.8421,371.9,1.247,1.7026,2.1398,0.0122,0.09,0.035,1
7/7/2014,3291.57,3272.25,1977.65,17024.21,6823.5,23540.91992,1892.5,128.9335,374.1,1.2469,1.6922,2.1362,0.0122,0.1,0.0393,1
8/7/2014,3283.34,3291.57,1963.71,16906.62,6738.5,23541.38086,1892.65,128.6792,373.4,1.243,1.6956,2.135,0.0123,0.09,0.038,0
9/7/2014,3275.46,3283.34,1972.83,16985.61,6718,23176.07031,1891.16,126.3995,371.2,1.2414,1.6921,2.1299,0.0122,0.09,0.0244,0
10/7/2014,3269.5,3275.46,1964.68,16915.07,6672.4,23238.99023,1892.62,127.6644,370.4,1.2415,1.6932,2.1292,0.0123,0.09,0.0381,0
11/7/2014,3293.73,3269.5,1967.57,16943.81,6690.2,23233.44922,1883.15,124.7559,374.3,1.2409,1.6895,2.1272,0.0123,0.09,0.0402,1
14/7/2014,3290.98,3293.73,1977.1,17055.42,6746.1,23346.66992,1884.87,125.2674,375,1.2416,1.688,2.1246,0.0122,0.09,0.0434,0
16/7/2014,3304.43,3291.42,1981.57,17138.2,6784.7,23523.2793,1886.71,126.0086,376.9,1.2424,1.6874,2.1316,0.0122,0.09,0.0886,1
17/7/2014,3306.89,3304.43,1958.12,16976.81,6738.3,23520.86914,1883.14,129.2114,376.8,1.2438,1.6801,2.1283,0.0123,0.09,0.0995,1
18/7/2014,3310.53,3306.89,1978.22,17100.18,6749.5,23454.78906,1872.97,126.3121,377.3,1.2411,1.6812,2.1252,0.0122,0.09,0.1463,1
21/7/2014,3314.27,3310.53,1973.63,17051.73,6728.4,23387.14063,1868.64,127.3604,377.6,1.2397,1.6787,2.1198,0.0122,0.1,0.1146,1
22/7/2014,3316.91,3314.27,1983.53,17113.54,6795.3,23782.10938,1871.36,126.438,378.7,1.2398,1.6762,2.1158,0.0122,0.09,0.0376,1
23/7/2014,3340.7,3316.91,1987.01,17086.63,6798.2,23971.86914,1871.83,127.6999,382.4,1.2367,1.6689,2.1147,0.0122,0.09,0.0258,1
24/7/2014,3353.89,3340.7,1987.98,17083.8,6821.5,24141.5,1877.05,126.5632,383.3,1.2412,1.6653,2.1076,0.0122,0.09,0.0499,1
25/7/2014,3350.17,3353.89,1978.34,16960.57,6791.6,24216.00977,1877.34,126.6314,382.8,1.2421,1.6695,2.1068,0.0122,0.09,0.0604,0
30/7/2014,3353.65,3356.08,1970.07,16880.36,6773.4,24732.21094,1878.34,123.6787,384.3,1.2442,1.6662,2.1056,0.0121,0.09,0.0511,1
31/7/2014,3374.06,3353.65,1930.67,16563.3,6730.1,24756.84961,1871.36,121.9676,382.3,1.2477,1.6671,2.1042,0.0121,0.08,0.083,1
1/8/2014,3344.42,3374.06,1925.15,16493.37,6679.2,24532.42969,1863.34,121.7129,377.7,1.2469,1.6701,2.1072,0.0121,0.09,0.0762,0
4/8/2014,3318.4,3344.42,1938.99,16569.28,6677.5,24600.08008,1875.8,122.6607,376.1,1.2458,1.674,2.098,0.0121,0.09,0.0443,0
5/8/2014,3327.67,3318.4,1920.21,16429.47,6682.5,24648.25977,1876.69,121.9092,377.4,1.2478,1.6723,2.1013,0.0122,0.09,0.0335,1
6/8/2014,3320.23,3327.67,1920.24,16443.34,6636.2,24584.13086,1869.92,120.962,375.4,1.2484,1.6682,2.1054,0.0122,0.09,0.0497,0
7/8/2014,3314.22,3320.23,1909.57,16368.27,6597.4,24387.56055,1867.32,122.0029,375.7,1.2522,1.6699,2.1032,0.0123,0.09,0.0428,0
8/8/2014,3288.89,3314.22,1931.59,16553.93,6567.4,24331.41016,1839.87,122.1039,372.3,1.2521,1.6725,2.1071,0.0123,0.09,0.0613,0
11/8/2014,3306.45,3288.89,1936.92,16569.98,6632.8,24646.01953,1849.32,122.2988,375.5,1.2503,1.6762,2.0976,0.0122,0.09,0.0484,1
12/8/2014,3303.39,3306.45,1933.75,16560.54,6632.4,24689.41016,1850.39,121.6043,374.7,1.2505,1.6721,2.0971,0.0122,0.09,0.06,0
13/8/2014,3301.41,3303.39,1946.72,16651.8,6656.7,24890.33984,1858.04,121.5995,376.5,1.2495,1.6711,2.1012,0.0122,0.09,0.054,0
14/8/2014,3294.83,3301.41,1955.18,16713.58,6685.3,24801.35938,1861.58,119.0888,374.1,1.2465,1.669,2.0836,0.0122,0.09,0.0569,0
15/8/2014,3314.77,3294.83,1955.06,16662.91,6689.1,24954.93945,1864.31,121.0963,376.6,1.2452,1.6648,2.0792,0.0122,0.09,0.0743,1
18/8/2014,3312.78,3314.77,1971.74,16838.74,6741.3,24955.46094,1861.75,116.9396,374.7,1.2449,1.6663,2.0806,0.0121,0.09,0.077,0
19/8/2014,3316.43,3312.78,1981.6,16919.59,6779.3,25122.94922,1872.16,115.8854,377.1,1.2474,1.6627,2.0811,0.0121,0.09,0.0706,1
20/8/2014,3323.65,3316.43,1986.51,16979.13,6755.5,25159.75977,1878.89,117.0807,376.9,1.2512,1.6612,2.0726,0.0121,0.09,0.0903,1
21/8/2014,3324.09,3323.65,1992.37,17039.49,6777.7,24994.09961,1874.81,117.2914,377.6,1.2494,1.6583,2.076,0.012,0.09,0.1059,1
22/8/2014,3325.5,3324.09,1988.4,17001.22,6775.3,25112.23047,1870.99,116.6471,377.8,1.249,1.6588,2.0711,0.012,0.09,0.1627,1
26/8/2014,3323.02,3330.28,2000.02,17106.7,6822.8,25074.5,1861.82,117.2741,378.4,1.2495,1.649,2.0719,0.012,0.09,0.1204,0
27/8/2014,3341.46,3323.02,2000.12,17122.01,6830.7,24918.75,1872.38,116.9553,380,1.2478,1.645,2.0668,0.012,0.09,0.1103,1
28/8/2014,3330.22,3341.46,1996.74,17079.57,6805.8,24741,1875.68,118.1571,378.9,1.2494,1.6449,2.0669,0.012,0.09,0.1897,0
29/8/2014,3327.09,3330.22,2003.37,17098.45,6819.8,24742.06055,1866.11,119.6997,377.4,1.2488,1.6467,2.0719,0.012,0.07,0.1766,0
2/9/2014,3328.3,3314.13,2002.28,17067.56,6829.2,24749.01953,1867.69,116.6944,378.4,1.2536,1.6408,2.0761,0.0119,0.09,0.1446,1
3/9/2014,3348.77,3328.3,2000.72,17078.28,6873.6,25317.94922,1864.87,119.0715,380.3,1.2513,1.646,2.0641,0.0119,0.09,0.1089,1
4/9/2014,3346.34,3348.77,1997.65,17069.58,6878,25297.91992,1869.21,118.7152,378.1,1.2556,1.6453,2.0596,0.0119,0.09,0.1374,0
